species	dex	kind	upstream_path	git_blob	size	sha256	local_path
FENNEKIN	653	icon	graphics/pokedex/pokeicon/0653.png	b97e18bc39a9dc4d68582203dd953b2fb7d8dc61	550	253800497ab41f391c93339184a6dfc37f08e73d24256c54c352e2c86041e7a2	assets/starter_species_67/source/icons/normal/0653.png
FENNEKIN	653	icon_shiny	graphics/pokedex/pokeicon/0653s.png	ef0417fd37845fdf28c92a740626ea01d87ebdfe	374	628515cc62591850d464ec1ecc1e56800b9400afd6e95aaf832bfac747fbac9d	assets/starter_species_67/source/icons/shiny/0653.png
BRAIXEN	654	back	graphics/pokedex/pokeback/0654.png	d9304a6669efe27dfa5e4171e752d35dbb21b32b	1077	1d750b558a65f784608c600465e0a33ec86cb68fd7371221981b6a429a88140c	assets/starter_species_67/battle/normal/back/0654.png
BRAIXEN	654	back_shiny	graphics/pokedex/pokebackshiny/0654s.png	b5f6fa1c70fc25cd8ce1b95d870ed64768585440	1072	5ca18d54dfbd10c2070753b891feae8fc9ae8489c67f9aa3a028a4cc1fcddc4b	assets/starter_species_67/battle/shiny/back/0654.png
BRAIXEN	654	character	graphics/characters/0654.png	44626bde06d1d851128db284da7c89914fb7e42c	2324	43917b260ec6edca857ab4106e68f56c0e1f0214d59bce28d914e23762cca1b3	assets/starter_species_67/source/characters/normal/0654.png
BRAIXEN	654	character_shiny	graphics/characters/0654s.png	caacc661dc5c67601b2b214e3890582d3997a987	2402	d9e705df3810ffdb65a69e226f461bb8fca27fbf2b414f6c3c25d7972a0fb1a2	assets/starter_species_67/source/characters/shiny/0654.png
BRAIXEN	654	cry	audio/se/cries/0654.ogg	fa7fb6c973d21f284fea75717fa97392a3f0fcbe	12192	4d4656ca41b20679544829489544e91b756bf4f740d230cf8fc780aade22f1a5	assets/starter_species_67/cries/0654.ogg
BRAIXEN	654	data	Data/Studio/pokemon/braixen.json	83354ce57001dc2e9aa08ce8d01f2f7621a99b04	8660	847c3e0d58162f275041adcd752175d001c437937cffad83f99dfff64df9de1e	assets/starter_species_67/source/pokemon/braixen.json
BRAIXEN	654	front	graphics/pokedex/pokefront/0654.png	a63360bd7897441a1c9a493a997237ebe121d19a	1266	784afccb7ea0455e020996b445adcf9f1163ac2e2b1627af81dc3827ec36843a	assets/starter_species_67/battle/normal/front/0654.png
BRAIXEN	654	front_shiny	graphics/pokedex/pokefrontshiny/0654s.png	aac7bfc426ad42bd43c5f2e8704003b5349cc6db	1248	124c0305cb97f7be6bcf2eed5ed0fbd85a26c1c87df7d314a395c66060b8d277	assets/starter_species_67/battle/shiny/front/0654.png
BRAIXEN	654	icon	graphics/pokedex/pokeicon/0654.png	09e481aa530e8098c221d37c31081364e93e4e27	886	873a5c7279ad83a9f0c546c32020c5019676ff76393b09a0dc888eeeeeef3717	assets/starter_species_67/source/icons/normal/0654.png
BRAIXEN	654	icon_shiny	graphics/pokedex/pokeicon/0654s.png	308113167940702fcda421a581be50fb1217ce15	564	8ed072e3d146418faf29032a7d518a3527e90c7a679c779a406806d437fcd31b	assets/starter_species_67/source/icons/shiny/0654.png
DELPHOX	655	back	graphics/pokedex/pokeback/0655.png	f50a2a6e55abf2d5777c39f0900190b9853fb7eb	1466	dff06925afb7b10d6589e049cf0ae04aff3174056bebf520de398f17d2b708a1	assets/starter_species_67/battle/normal/back/0655.png
DELPHOX	655	back_shiny	graphics/pokedex/pokebackshiny/0655s.png	a448b343401e3e6efe40be4219575fda9ea4d087	1463	3b8be8736d273e316de45718885be67af8590014b56d9de47b5bf81f440bab9c	assets/starter_species_67/battle/shiny/back/0655.png
DELPHOX	655	character	graphics/characters/0655.png	994e96ed5632a786c426539e855b786dae5041e1	3224	1a131c9fdd5432216c063dcf2734f4d32a23bd46ad2a1fc1697ba81db35acdea	assets/starter_species_67/source/characters/normal/0655.png
DELPHOX	655	character_shiny	graphics/characters/0655s.png	55e644c91805d56e6dbcc8d54a7724929a029d27	3342	359eaa65a3a7ca8669f1d9b58f1f58868f0c391655046e4436cce800c9d87749	assets/starter_species_67/source/characters/shiny/0655.png
DELPHOX	655	cry	audio/se/cries/0655.ogg	cd8231a5c20af86fe1f4abd44145d87a290edcdd	17508	4bd6afc983fc984ee92b330119dfc958a9c85986c63a1b05e3401cbc3f32c076	assets/starter_species_67/cries/0655.ogg
DELPHOX	655	data	Data/Studio/pokemon/delphox.json	055725d17be11a713631a5eb5feffd7db4fb34f5	10197	7f81983616e037ad1785f663dde51c221a2ed39f6a310f55e812fb7dd38d85fa	assets/starter_species_67/source/pokemon/delphox.json
DELPHOX	655	front	graphics/pokedex/pokefront/0655.png	117d4da6f128f8bf09f9db51e9b450a970d4fa0a	1912	7b786267c68120f8698f018db5ba287bf249b913e64f2cc531fdf9d48f0eb74d	assets/starter_species_67/battle/normal/front/0655.png
DELPHOX	655	front_shiny	graphics/pokedex/pokefrontshiny/0655s.png	205cdc37a4031e527f7dd97cf02c971698ecdc46	1913	5e255dc1a4bfcb5b48bbda592b50c8181860d83d4cca7d5a50148ff92dcb709a	assets/starter_species_67/battle/shiny/front/0655.png
DELPHOX	655	icon	graphics/pokedex/pokeicon/0655.png	67b5cc469e8e21d51c0f5f812ba6a7fbb53b93c8	746	ba8fa43101a9ed5c28c0f6519f2a82f7edf6580d2d181a9438ef72453bbfbb85	assets/starter_species_67/source/icons/normal/0655.png
DELPHOX	655	icon_shiny	graphics/pokedex/pokeicon/0655s.png	adcf0674593791399872328283c65932a7b21f09	553	3f94adafbb8d8ed55e7515146c194fcaef18bc8653bd52a4742bc818b86bb80a	assets/starter_species_67/source/icons/shiny/0655.png
FROAKIE	656	back	graphics/pokedex/pokeback/0656.png	6bdf30ae2defb145ca039ebb4bc5c901401db936	592	cce62647e8caafc87d430335474495db4add4bbfc01db837dd9707c2c2ca8ec7	assets/starter_species_67/battle/normal/back/0656.png
FROAKIE	656	back_shiny	graphics/pokedex/pokebackshiny/0656s.png	f0287399f219d970a2e3d2995e7a5c5023b32864	593	35ec993d3895b41d19b0a9bc84bd438126471458f6ac6a87a76398b299c88a2e	assets/starter_species_67/battle/shiny/back/0656.png
FROAKIE	656	character	graphics/characters/0656.png	ad267eed16dc7c4e44decc3d23621dd3d07210b9	1836	277a4a1072635a9b296ec6aeadcb07f44571fdb70d35f5ca185fc1bcafc9378c	assets/starter_species_67/source/characters/normal/0656.png
FROAKIE	656	character_shiny	graphics/characters/0656s.png	a2ed61aca0cc221aa6a3e850ced35b31bbbf4aa9	1830	f7aa90c33cb9b76bf8ed789467ffd77aa459c7413c5acccd4961df6c9bc494d4	assets/starter_species_67/source/characters/shiny/0656.png
FROAKIE	656	cry	audio/se/cries/0656.ogg	5054b9bbc385333477c1f6d2fb66364eb2c41068	10224	aa7a2a704e8401bfeb2d5b483e65b5a5e05a8407ab1001b51e49ec31f86f948a	assets/starter_species_67/cries/0656.ogg
FROAKIE	656	data	Data/Studio/pokemon/froakie.json	4c95fec885a02719eb0b49bc76b0050aa69b8fc5	7903	da1dadf15a8d9ff2242be999945bfd93926b1f5f5692665f497c43e9f610cc80	assets/starter_species_67/source/pokemon/froakie.json
FROAKIE	656	front	graphics/pokedex/pokefront/0656.png	e332ad9b12475780b8491e0df549b59a2d2bb1a0	737	9959adcd6ff7e766efdbb6747d4112e681b756b98877ad87aad7c7f6d8af5dff	assets/starter_species_67/battle/normal/front/0656.png
FROAKIE	656	front_shiny	graphics/pokedex/pokefrontshiny/0656s.png	d37c43c10ada020fff5dd03ec16147d1049b57a5	739	f8e3db50cf423463c7fa6a2b30d416c1089c24072da6300ea892c9f84b9568c7	assets/starter_species_67/battle/shiny/front/0656.png
FROAKIE	656	icon	graphics/pokedex/pokeicon/0656.png	d9ef460e980d198f3d32d2f4373ff42fb546cdbd	579	91062275b1a69b57d582c53c744c2476fd0a80d6da434d95eaa73c7482b6a1ec	assets/starter_species_67/source/icons/normal/0656.png
FROAKIE	656	icon_shiny	graphics/pokedex/pokeicon/0656s.png	ba84e3e34e7ea31ddf76a949cf2e36f498524a66	412	838b88ef49dc6c4171f00dbf9123cb1b7d0a7cba9d9e5ccb13953c969c3be992	assets/starter_species_67/source/icons/shiny/0656.png
FROGADIER	657	back	graphics/pokedex/pokeback/0657.png	9b36425edc83968ea55a5baefed924ba3b8ba01c	1052	256085b0dea704da1e1f57c6f18ea98c88ca00952e9f300623953486772172fc	assets/starter_species_67/battle/normal/back/0657.png
FROGADIER	657	back_shiny	graphics/pokedex/pokebackshiny/0657s.png	cdf47426a02010e897ee92a9a9b2c5d0f7e495bf	1055	ab61d69fd25872332541d577352e5767f34d681d3d8f3a5d5e0b5908dd3aebed	assets/starter_species_67/battle/shiny/back/0657.png
FROGADIER	657	character	graphics/characters/0657.png	fe4a2c73e472be58a16bc3af54a1471d0f47d258	2060	d642f60ede27970ce007c0a500c7807f5a259b33ee07157d506052d25100a22c	assets/starter_species_67/source/characters/normal/0657.png
FROGADIER	657	character_shiny	graphics/characters/0657s.png	f6c060dc9814dbe5a605edd747415aca1a2d6817	2060	7160dd2cb7c70eab0f744f791b784e5ef3468810d79ff994f88aab3621922525	assets/starter_species_67/source/characters/shiny/0657.png
FROGADIER	657	cry	audio/se/cries/0657.ogg	0f1b9e519ecc38d762bc208401b30aedd0479ef9	11690	e12513622e62d87c8bdd47478c0a123d2aadabd13ca57f96366c84d4e74ba591	assets/starter_species_67/cries/0657.ogg
FROGADIER	657	data	Data/Studio/pokemon/frogadier.json	915d21dd5c592cbe5c8ae73445a614dbabbe03f2	7732	e61f6b377d5db1af360dca833cb02879d35d192cfb678210593d121d73099c97	assets/starter_species_67/source/pokemon/frogadier.json
FROGADIER	657	front	graphics/pokedex/pokefront/0657.png	6d9900a57b595373e42add83fe20e86b4202a917	1150	1664e1c92569d917748dc8cc9f8db7bb9e2cabeeb813b74d871824f1501ed5ef	assets/starter_species_67/battle/normal/front/0657.png
FROGADIER	657	front_shiny	graphics/pokedex/pokefrontshiny/0657s.png	e3d4c1801922cae0433226e15dbb9bc6ab9647ae	1134	0d6b14146026aaf68ad225a59703f146b23e4ba7de9708d99aca69667ecde159	assets/starter_species_67/battle/shiny/front/0657.png
FROGADIER	657	icon	graphics/pokedex/pokeicon/0657.png	68bdbe5b6f9714bf8c7e1cd77f586c9957ffca12	706	76b8b1e8f2b7f298dc02c90ec1a8e865fff1e95122c1ca78fb7037775ce98bef	assets/starter_species_67/source/icons/normal/0657.png
FROGADIER	657	icon_shiny	graphics/pokedex/pokeicon/0657s.png	2dc3cb23c92175984838e9b3477929c4443293eb	496	d2c7adbf319656c11431a3504390534ff6fca796d7828dd0d3f7aaaa0353ec07	assets/starter_species_67/source/icons/shiny/0657.png
GRENINJA	658	back	graphics/pokedex/pokeback/0658.png	b50806e5af5aaebcbb55fce9141056427e7fc587	1378	397e436d3e6909af029e2b92070fff3fc0d9fe293c12874c99b7a0a94de44944	assets/starter_species_67/battle/normal/back/0658.png
GRENINJA	658	back_shiny	graphics/pokedex/pokebackshiny/0658s.png	e1480ea24de87978b02acf8eae778c770a8247fb	1361	509666cd0ef7d912df7d83e4b08834918559800355ec740f8a9b17d3c9f3e2a3	assets/starter_species_67/battle/shiny/back/0658.png
GRENINJA	658	character	graphics/characters/0658.png	071dbb211c7cf295ea340525ae018770c51aaa57	2966	d802ecd8123242a5b38d4ec542c4bbf17ea75fce08faf2a2e82168fb4aaec31f	assets/starter_species_67/source/characters/normal/0658.png
GRENINJA	658	character_shiny	graphics/characters/0658s.png	dfd2e593aa46fa07b26f354eea7d170e922b0315	3047	bbdbc3636bc9b3a3cfb1acf4b0146b44d832f837d5b2818d01d84783c7ad06e5	assets/starter_species_67/source/characters/shiny/0658.png
GRENINJA	658	cry	audio/se/cries/0658.ogg	8ad03c437805321e4b305bfd29bc8ed9a32a4228	13387	195e29dec0d4ace7a47e8934c221a1d80f73b806d388c66ca7179e8425180774	assets/starter_species_67/cries/0658.ogg
GRENINJA	658	data	Data/Studio/pokemon/greninja.json	316dbefa5fd619815966c5247368b330a698e451	17806	336ebb036446f46e01452be4cb795cec402815952d3f68cd4ae9cddafda814e2	assets/starter_species_67/source/pokemon/greninja.json
GRENINJA	658	front	graphics/pokedex/pokefront/0658.png	bd14fad4f6b31d78af0e67f6243527fe92e96cc6	1567	4e3605b38f97275ebe9dcacac00b77909d31fe40ccab7028660606937bb29258	assets/starter_species_67/battle/normal/front/0658.png
GRENINJA	658	front_shiny	graphics/pokedex/pokefrontshiny/0658s.png	89d06f3b2470d973057b9c33af31b1ceae8b2fbe	1541	a60c92c20b3856382317ac561e8261de7dec46e0025228c3e92afb94e22ee064	assets/starter_species_67/battle/shiny/front/0658.png
GRENINJA	658	icon	graphics/pokedex/pokeicon/0658.png	02ac6f632542949ef07704aa078d8025e1b029bf	722	d06371e32cf193584229cb5e5430723d13598a12a1f426aaf80ca63d24663577	assets/starter_species_67/source/icons/normal/0658.png
GRENINJA	658	icon_shiny	graphics/pokedex/pokeicon/0658s.png	1f6f591b9edfdbf16e033890f5398ca0d2cdb88d	509	22151248da5ed76d4786a107b74274297dc64c2c4f6efec71e440c66a089fcdf	assets/starter_species_67/source/icons/shiny/0658.png
ROWLET	722	back	graphics/pokedex/pokeback/0722.png	a5620be4d11e0c409987acd2611a12d43a0e4ceb	523	3320d75b28651148616afec4926b31569de465e1dd33b0bf5ab0896e85dcda08	assets/starter_species_67/battle/normal/back/0722.png
ROWLET	722	back_shiny	graphics/pokedex/pokebackshiny/0722s.png	458d5bf2918f42fb839fbdbded4ed94c32fe7ca4	519	3706b482ae84209e1feec4f8766c963d3424e538b1321dc40787016df7d45098	assets/starter_species_67/battle/shiny/back/0722.png
ROWLET	722	character	graphics/characters/0722.png	2fd7685c561e327efe2b26c4710f9bb6644e496e	1809	a49b57b977af7394d8d02da473dbfc8a0313e3cd413dc2f111d45cd8e5958ccb	assets/starter_species_67/source/characters/normal/0722.png
ROWLET	722	character_shiny	graphics/characters/0722s.png	8da23c86433361e9e70bc1093d40672b1695b786	1809	bc61ecd5b4ee720177aea0e94bbfd7fd2d00813ee32c9d7eb265bcfaea47e15a	assets/starter_species_67/source/characters/shiny/0722.png
ROWLET	722	cry	audio/se/cries/0722.ogg	2c914b18f1b0a89c3376eb2f0737f2d4c9849ffb	10248	c2127ed4e86de02d3e9491698963872ce1d0e3ce3c681bf6381a7efe402f38c0	assets/starter_species_67/cries/0722.ogg
ROWLET	722	data	Data/Studio/pokemon/rowlet.json	a04401495fb65ea7b8cb3110c352c33961942f61	7449	6ab6c64d967b8ebe1ef576672e152f376a6ff0628e425b20997fe5ab57455996	assets/starter_species_67/source/pokemon/rowlet.json
ROWLET	722	front	graphics/pokedex/pokefront/0722.png	ee9fee0d731b05d3336ac83381ff4b4af43f702c	683	0c4c256fbfe1d0e0d882b2ae38738b6cb2bbabb1c2f7e78f4625fab1d3b3db69	assets/starter_species_67/battle/normal/front/0722.png
ROWLET	722	front_shiny	graphics/pokedex/pokefrontshiny/0722s.png	ca7cf27de4e10c2670371f9dc762a02084e72023	679	b96021f9322c24f16e2c815e342928f331e03bb81c3164b70ffa8887e7981db7	assets/starter_species_67/battle/shiny/front/0722.png
ROWLET	722	icon	graphics/pokedex/pokeicon/0722.png	d4b0453129a77cfb38fd384a1820bb1c95a1866b	453	0e7cf14d300c3c7a611f6e307e9a1c4cd2ff10d15505b17f0f0b2e49a77ccfc3	assets/starter_species_67/source/icons/normal/0722.png
ROWLET	722	icon_shiny	graphics/pokedex/pokeicon/0722s.png	3032ee959421671c227407ff7379ea1d9d1ba9f0	363	40bd66c0d9db1f7050627522b5ccaf90ff20eb525fc24abc727291050c2de050	assets/starter_species_67/source/icons/shiny/0722.png
DARTRIX	723	back	graphics/pokedex/pokeback/0723.png	1fbc66332ce89c088e86b051e6683b2246087134	819	14d0a8492490437310ed4ba412d28abdbe1afb1784c79b8eadd182a96977e6ed	assets/starter_species_67/battle/normal/back/0723.png
DARTRIX	723	back_shiny	graphics/pokedex/pokebackshiny/0723s.png	83a0f8aece6c80451885dadd740bba8348325f65	816	be6e93d032e57a0c69d5b1684de84f5ae8e0b510e2ca5b6042be2df002c4c77c	assets/starter_species_67/battle/shiny/back/0723.png
DARTRIX	723	character	graphics/characters/0723.png	ad2b99230e228c2f68b2978d84bdef923e00fadf	2171	88a57b124af10406ef4b6d10d60b85552b4a59ee8749da5593873859a6598e39	assets/starter_species_67/source/characters/normal/0723.png
DARTRIX	723	character_shiny	graphics/characters/0723s.png	a1a7837ebf9aa5de4fa78c1695b1dd379ab8e31c	2171	6520ebbc447ec6faae86274f8da2a4ad1749b29bd2094f1ec210f007e3b0f704	assets/starter_species_67/source/characters/shiny/0723.png
DARTRIX	723	cry	audio/se/cries/0723.ogg	840914b2ba018c6facdd6e3211876b69ce582220	14843	50466a987c23013ec14fa1a574b0f1df601d5a42b068b4f4b2a663862e3fb3b8	assets/starter_species_67/cries/0723.ogg
DARTRIX	723	data	Data/Studio/pokemon/dartrix.json	e74268af088a38f24c4e06c0177bfc965a2241fe	7126	6e751e1dcf79f83253de63ad5435fd841d693852443e005d21c5b8ca2ae834dc	assets/starter_species_67/source/pokemon/dartrix.json
DARTRIX	723	front	graphics/pokedex/pokefront/0723.png	265ab04c55599d996895b2acafa54b3f6af938b5	927	874f8d822bbafad50f6a4914ea681fcf842941f1f583204fe6eb1cd10c732fb0	assets/starter_species_67/battle/normal/front/0723.png
DARTRIX	723	front_shiny	graphics/pokedex/pokefrontshiny/0723s.png	5a874f3e0bae65c38bc8b16d577a8ee779eee5b3	927	21a1a4052b5b62c9af438083e8d89cc3b418b3bb19f477a71e89e88564181482	assets/starter_species_67/battle/shiny/front/0723.png
DARTRIX	723	icon	graphics/pokedex/pokeicon/0723.png	305f541e13fd9d62415c683e55474a3e53990281	405	f8750dafa185526eb7255c9733cdd553e2c6ab4e40c61f129a87ae7221da58dc	assets/starter_species_67/source/icons/normal/0723.png
DARTRIX	723	icon_shiny	graphics/pokedex/pokeicon/0723s.png	68dd324806c788d1c6265ffc417221837b1bc03f	418	1e61208ae20502dec27764cacc81467b5a713174edfe7c721f7af0b7a24815c3	assets/starter_species_67/source/icons/shiny/0723.png
DECIDUEYE	724	back	graphics/pokedex/pokeback/0724.png	289d181ce6fd4aa9adcc5d1345184a02c6b21549	1239	5a4da4d6e75e65db5aec5ee41f2045f585b16880b1cc0e4863053e3fcf8f9069	assets/starter_species_67/battle/normal/back/0724.png
DECIDUEYE	724	back_shiny	graphics/pokedex/pokebackshiny/0724s.png	01328138c69375c13f48edc9873896e05aa78b10	1234	eef77d813035f7d4b193b40728178d35b559e588d2bcb254705dfe749b9fec6a	assets/starter_species_67/battle/shiny/back/0724.png
DECIDUEYE	724	character	graphics/characters/0724.png	858269bc98ac0dac171693f259aeb039c5a7d22c	2762	90a42625a7357c953398a9b328c8a758edf88dab6531f4f07e39c4e3763c206d	assets/starter_species_67/source/characters/normal/0724.png
DECIDUEYE	724	character_shiny	graphics/characters/0724s.png	9d4cabed465ee2d4f822d7faef138ecff30a18a6	2764	1bbd23a79f3cc0b74374a8b3bcb5b0a256148076b89f650383389343ebd743d9	assets/starter_species_67/source/characters/shiny/0724.png
DECIDUEYE	724	cry	audio/se/cries/0724.ogg	a79c727695a18f0553e3613b1e360d95b6862168	18815	45b3a33fc14a842f6f2783b29c490db567e8bca38c73bb41d17e01489c174aa5	assets/starter_species_67/cries/0724.ogg
DECIDUEYE	724	data	Data/Studio/pokemon/decidueye.json	61c6261724cc6554741bd9ac300846f6da8752eb	8521	1e10ba6377a2d6004dfe4677631b7ba1fe9f50815d0bfb45586ee6db16842b2f	assets/starter_species_67/source/pokemon/decidueye.json
DECIDUEYE	724	front	graphics/pokedex/pokefront/0724.png	f5badb99018d7282e0a4ee3a0dfe936d6a364fce	1426	788308396df1ffa992249cc57334467f1d547a026c0fe43bfdb76a5f5be87cf7	assets/starter_species_67/battle/normal/front/0724.png
DECIDUEYE	724	front_shiny	graphics/pokedex/pokefrontshiny/0724s.png	1e2f282f3d21aa6f7a03e3c7283a5ee2dea00dd2	1424	f9c9578f3d5092b1183b3a1bc227c77c3c39252fc2c2479ce757dcd0dbd4c985	assets/starter_species_67/battle/shiny/front/0724.png
DECIDUEYE	724	icon	graphics/pokedex/pokeicon/0724.png	f80cd78627f53281794fb88c30dc7557ae25720d	561	6a9240c7b7c84ed8d60e0b2eb3d15daf708e18178d479ad95d48ac11ddcc6004	assets/starter_species_67/source/icons/normal/0724.png
DECIDUEYE	724	icon_shiny	graphics/pokedex/pokeicon/0724s.png	a4fe2a06c3a268d2e7acb45a87dcf6b81044008e	470	1d8b57632cc306fa08bd12630cafcedb54e75a6b57ba4c165f52e6df5d6199d9	assets/starter_species_67/source/icons/shiny/0724.png
LITTEN	725	back	graphics/pokedex/pokeback/0725.png	53997a763348925f89c080db27ae1c797cc1809f	774	0d9820e8d65b55238765fe7efffc1c6c03ff95fd392e5ec91ad2f9320f566a58	assets/starter_species_67/battle/normal/back/0725.png
LITTEN	725	back_shiny	graphics/pokedex/pokebackshiny/0725s.png	c181a343b483b706a27d997ea50bcaae411ca593	771	785c6c9335a639cb65fd68052178eac79d65e653d3328d81f5115c350ee9ab64	assets/starter_species_67/battle/shiny/back/0725.png
LITTEN	725	character	graphics/characters/0725.png	a96ec4fa954f67baf6ee2ae833d9ad56fe5708af	2221	17f72d924d411809ced5f48a12f5ca97c880289fd3cf6088078d5eea2a288cfa	assets/starter_species_67/source/characters/normal/0725.png
LITTEN	725	character_shiny	graphics/characters/0725s.png	b3b7816ced51837b6c8e8ba68e398e5317e3f537	2217	d7e42d7327d103ceda5e6278f47a0577fa15917dbb93285f2376c80b2e48258c	assets/starter_species_67/source/characters/shiny/0725.png
LITTEN	725	cry	audio/se/cries/0725.ogg	bcbfc2b7285a8a928b652391280d4e537f0678e6	11873	7e530c43649016ec2bff855257e00abc6dac115366ddbf7f282ad32f7e053094	assets/starter_species_67/cries/0725.ogg
LITTEN	725	data	Data/Studio/pokemon/litten.json	ee76cfb76db549fadf2ecf277fd8be778ac6bd3a	7402	446059c61065be9d77d8ccb3def01215109aef4a17500f178b1ccf9b73bc75df	assets/starter_species_67/source/pokemon/litten.json
LITTEN	725	front	graphics/pokedex/pokefront/0725.png	5abd20904e2b0df90dbec7b49a656126fc12bff9	900	260dab2d64e6d75a9aafcb49dcb72efc96f372ba60753086076ca20a97a5cf86	assets/starter_species_67/battle/normal/front/0725.png
LITTEN	725	front_shiny	graphics/pokedex/pokefrontshiny/0725s.png	84eb3ffa28df2c928cd21fc4b9ce15ceffc6c797	897	82247faa261315f6a1418db3d44a5a1d768acfc125e57697f49c5c6232168650	assets/starter_species_67/battle/shiny/front/0725.png
LITTEN	725	icon	graphics/pokedex/pokeicon/0725.png	24ec7a6dfa2a636a91c1730fc8747b6bc7e0f90a	499	05b7d2b8769641237d7f09a7e5f57c2f30f785914d34018dc337a7824e493c51	assets/starter_species_67/source/icons/normal/0725.png
LITTEN	725	icon_shiny	graphics/pokedex/pokeicon/0725s.png	26c1105db653675ba126948e42f09962a6c71c10	420	c96aa8776b89755e4728c5f7062ec2a9bd2183ce8bfaf8554a2717431d61d327	assets/starter_species_67/source/icons/shiny/0725.png
TORRACAT	726	back	graphics/pokedex/pokeback/0726.png	5ef279f5f1650c6fb2e8a6874782cb065f02cb54	1162	b7cf6a3cb01f358bc547a8f43f2fe301ea099ae4e9b15436dc8d63d3e7f0a987	assets/starter_species_67/battle/normal/back/0726.png
TORRACAT	726	back_shiny	graphics/pokedex/pokebackshiny/0726s.png	15850eccb16fb1e5278c3320da47a892533e53f8	1157	9982306881afe94a6e45d15e0dbc9ec56c6e7a16810cff5f1a8c78ce8121016e	assets/starter_species_67/battle/shiny/back/0726.png
TORRACAT	726	character	graphics/characters/0726.png	2789f2f8b432ef7f0419a2900b999906df5ed853	2528	c054e3bcc0c03750e649fb1823e9210db94f837767149296985c8c614b303a8d	assets/starter_species_67/source/characters/normal/0726.png
TORRACAT	726	character_shiny	graphics/characters/0726s.png	28e56289a6ba814c8db07cec33b981708acb4c44	2533	11d4a9644f34a28ea775fd99fa90637cbb8d8fa6a52c1978e670d12e792a893e	assets/starter_species_67/source/characters/shiny/0726.png
TORRACAT	726	cry	audio/se/cries/0726.ogg	b822a7303b8d674b6819890e272ca85bb391b9cd	15425	df4bfe0a115bf02d8f4d0611e40a2a09212a1f14ea6e1cae8272538b8380a070	assets/starter_species_67/cries/0726.ogg
TORRACAT	726	data	Data/Studio/pokemon/torracat.json	c6513adb6882d733fc318652ae972b76860db6c6	7077	6be770102670da246038bf20e59540c3e6f258fbad19e0b4c4a7e2a8e81e3cca	assets/starter_species_67/source/pokemon/torracat.json
TORRACAT	726	front	graphics/pokedex/pokefront/0726.png	6d1264d325b91c9be1d859fd9ae298e32e43fcbc	1217	2d97b255d8527299553c00f419ddee32436cebc5508e9550ad59d4480b0e296e	assets/starter_species_67/battle/normal/front/0726.png
TORRACAT	726	front_shiny	graphics/pokedex/pokefrontshiny/0726s.png	7963653825cc91e58bc7331a07de530fe8717f31	1212	5a840dcac0c545dd4c3f00d79836a25f9c88f4fc0524e9dbf3963696c9c4d80c	assets/starter_species_67/battle/shiny/front/0726.png
TORRACAT	726	icon	graphics/pokedex/pokeicon/0726.png	6e5dc7f6f18f052fa35878cabcbd74c5480d6c13	543	db351f215830cf5297d93435d0515778c3bf49ec552ae4b65e5ec2f0020c94fd	assets/starter_species_67/source/icons/normal/0726.png
TORRACAT	726	icon_shiny	graphics/pokedex/pokeicon/0726s.png	4532f8a2666b2d887575ff549be31ba4d35e0433	469	ad5a7cb21c3acb1989e8c66385dfbecf575a9cffe3436e429580a5b306829bf9	assets/starter_species_67/source/icons/shiny/0726.png
INCINEROAR	727	back	graphics/pokedex/pokeback/0727.png	4486003f46f006973c7511e84fea167e0016ecff	1774	064d9cec7d25895869ddb7b9a11b9f17cd8064efde650ff010267dc608c004c8	assets/starter_species_67/battle/normal/back/0727.png
INCINEROAR	727	back_shiny	graphics/pokedex/pokebackshiny/0727s.png	fd5713576af5eab067b6881ef638db4bbe71cc5f	1787	39104df8e99ccc919df394d6b281cd57bb7f08ef0f7b62263ff233a9dd724076	assets/starter_species_67/battle/shiny/back/0727.png
INCINEROAR	727	character	graphics/characters/0727.png	96af4ade5ec2e60de14c13a12afce5465d0ac570	2636	d77fa52dd9b44078dd0acec789559eb3b6664bc9fab95d3f738d788388682f37	assets/starter_species_67/source/characters/normal/0727.png
INCINEROAR	727	character_shiny	graphics/characters/0727s.png	3b88f6df17f04a573e178ef2d9bbd522a0dfba36	2639	83d486bfc7ab6f499c4d4fc09a11713e19691824bf1157ce7f3f383eee748360	assets/starter_species_67/source/characters/shiny/0727.png
INCINEROAR	727	cry	audio/se/cries/0727.ogg	a58eefc73c5aee72c50c6b29a7605c9d4fb468a1	17544	93619d10a5c99cb24847244cd682aaed6b15e4f8c76c141214248dff6de60416	assets/starter_species_67/cries/0727.ogg
INCINEROAR	727	data	Data/Studio/pokemon/incineroar.json	5419d468c8055f8289f34fc6f58a496c570950d5	9814	c7eb1b6fec6af1152883ab2d9c1651414011a658d9673e9b4955cdb7579a43cc	assets/starter_species_67/source/pokemon/incineroar.json
INCINEROAR	727	front	graphics/pokedex/pokefront/0727.png	f1f34bc4e6fa1b4b4c5087aadecd76eb91ed58c7	2024	d7f9b9301287198ad986323775000cdc2fa3bf53bb0f90121c4d7ffadab10bc1	assets/starter_species_67/battle/normal/front/0727.png
INCINEROAR	727	front_shiny	graphics/pokedex/pokefrontshiny/0727s.png	8b2410e2a7c7f224bd047470d23ed14c2c122c41	2056	7fd0401cb375dd34104a7a38847b5fd93ebc21f0685d7381f6bbb8eb237e68d3	assets/starter_species_67/battle/shiny/front/0727.png
